,Model,p,Iteration,Clients per Round,Loss,Accuracy,V-Measure,Homogeneity,Completeness,NMI,Kappa
2642,k-means,0.5,64,30,8.27978,0.43756,0.4026693227258966,0.4263356176820352,0.3814923217092763,0.40266932272589656,0.412898523733651
2643,k-means,0.5,64,40,8.27978,0.43756,0.4026693227258966,0.4263356176820352,0.3814923217092763,0.40266932272589656,0.412898523733651
2644,k-means,0.5,64,50,8.27978,0.43756,0.4026693227258966,0.4263356176820352,0.3814923217092763,0.40266932272589656,0.412898523733651
2645,k-means,0.5,64,60,8.27978,0.43756,0.4026693227258966,0.4263356176820352,0.3814923217092763,0.40266932272589656,0.412898523733651
2646,k-means,0.5,64,70,8.27978,0.43756,0.4026693227258966,0.4263356176820352,0.3814923217092763,0.40266932272589656,0.412898523733651
2647,k-means,0.5,64,80,8.27978,0.43756,0.4026693227258966,0.4263356176820352,0.3814923217092763,0.40266932272589656,0.412898523733651
2648,k-means,0.5,64,90,8.27978,0.43756,0.4026693227258966,0.4263356176820352,0.3814923217092763,0.40266932272589656,0.412898523733651
2649,k-means,0.5,64,100,8.27978,0.43756,0.4026693227258966,0.4263356176820352,0.3814923217092763,0.40266932272589656,0.412898523733651
2650,k-means,0.5,65,10,8.289399,0.43212,0.4008633185722421,0.42352993781056525,0.3804996109973042,0.4008633185722421,0.4080863654334057
2651,k-means,0.5,65,20,8.289399,0.43212,0.4008633185722421,0.42352993781056525,0.3804996109973042,0.4008633185722421,0.4080863654334057
2652,k-means,0.5,65,30,8.289399,0.43212,0.4008633185722421,0.42352993781056525,0.3804996109973042,0.4008633185722421,0.4080863654334057
2653,k-means,0.5,65,40,8.289399,0.43212,0.4008633185722421,0.42352993781056525,0.3804996109973042,0.4008633185722421,0.4080863654334057
2654,k-means,0.5,65,50,8.289399,0.43212,0.4008633185722421,0.42352993781056525,0.3804996109973042,0.4008633185722421,0.4080863654334057
2655,k-means,0.5,65,60,8.289399,0.43212,0.4008633185722421,0.42352993781056525,0.3804996109973042,0.4008633185722421,0.4080863654334057
2656,k-means,0.5,65,70,8.289399,0.43212,0.4008633185722421,0.42352993781056525,0.3804996109973042,0.4008633185722421,0.4080863654334057
2657,k-means,0.5,65,80,8.289399,0.43212,0.4008633185722421,0.42352993781056525,0.3804996109973042,0.4008633185722421,0.4080863654334057
2658,k-means,0.5,65,90,8.289399,0.43212,0.4008633185722421,0.42352993781056525,0.3804996109973042,0.4008633185722421,0.4080863654334057
2659,k-means,0.5,65,100,8.289399,0.43212,0.4008633185722421,0.42352993781056525,0.3804996109973042,0.4008633185722421,0.4080863654334057
2660,k-means,0.5,66,10,8.268344,0.43818,0.40145718318355617,0.4247450222919938,0.38059025333005725,0.40145718318355617,0.4146550913772954
2661,k-means,0.5,66,20,8.268344,0.43818,0.40145718318355617,0.4247450222919938,0.38059025333005725,0.40145718318355617,0.4146550913772954
2662,k-means,0.5,66,30,8.268344,0.43818,0.40145718318355617,0.4247450222919938,0.38059025333005725,0.40145718318355617,0.4146550913772954
2663,k-means,0.5,66,40,8.268344,0.43818,0.40145718318355617,0.4247450222919938,0.38059025333005725,0.40145718318355617,0.4146550913772954
2664,k-means,0.5,66,50,8.268344,0.43818,0.40145718318355617,0.4247450222919938,0.38059025333005725,0.40145718318355617,0.4146550913772954
2665,k-means,0.5,66,60,8.268344,0.43818,0.40145718318355617,0.4247450222919938,0.38059025333005725,0.40145718318355617,0.4146550913772954
2666,k-means,0.5,66,70,8.268344,0.43818,0.40145718318355617,0.4247450222919938,0.38059025333005725,0.40145718318355617,0.4146550913772954
2667,k-means,0.5,66,80,8.268344,0.43818,0.40145718318355617,0.4247450222919938,0.38059025333005725,0.40145718318355617,0.4146550913772954
2668,k-means,0.5,66,90,8.268344,0.43818,0.40145718318355617,0.4247450222919938,0.38059025333005725,0.40145718318355617,0.4146550913772954
2669,k-means,0.5,66,100,8.268344,0.43818,0.40145718318355617,0.4247450222919938,0.38059025333005725,0.40145718318355617,0.4146550913772954
2670,k-means,0.5,67,10,8.27027,0.43254,0.3997989962200607,0.4230486354369914,0.37897170884455983,0.3997989962200607,0.4086518275544928
2671,k-means,0.5,67,20,8.27027,0.43254,0.3997989962200607,0.4230486354369914,0.37897170884455983,0.3997989962200607,0.4086518275544928
2672,k-means,0.5,67,30,8.27027,0.43254,0.3997989962200607,0.4230486354369914,0.37897170884455983,0.3997989962200607,0.4086518275544928
2673,k-means,0.5,67,40,8.27027,0.43254,0.3997989962200607,0.4230486354369914,0.37897170884455983,0.3997989962200607,0.4086518275544928
2674,k-means,0.5,67,50,8.27027,0.43254,0.3997989962200607,0.4230486354369914,0.37897170884455983,0.3997989962200607,0.4086518275544928
2675,k-means,0.5,67,60,8.27027,0.43254,0.3997989962200607,0.4230486354369914,0.37897170884455983,0.3997989962200607,0.4086518275544928
2676,k-means,0.5,67,70,8.27027,0.43254,0.3997989962200607,0.4230486354369914,0.37897170884455983,0.3997989962200607,0.4086518275544928
2677,k-means,0.5,67,80,8.27027,0.43254,0.3997989962200607,0.4230486354369914,0.37897170884455983,0.3997989962200607,0.4086518275544928
2678,k-means,0.5,67,90,8.27027,0.43254,0.3997989962200607,0.4230486354369914,0.37897170884455983,0.3997989962200607,0.4086518275544928
2679,k-means,0.5,67,100,8.27027,0.43254,0.3997989962200607,0.4230486354369914,0.37897170884455983,0.3997989962200607,0.4086518275544928
2680,k-means,0.5,68,10,8.274932,0.42968,0.3996603950667077,0.42299920801590063,0.3787623340332922,0.39966039506670775,0.40567302232216773
2681,k-means,0.5,68,20,8.274932,0.42968,0.3996603950667077,0.42299920801590063,0.3787623340332922,0.39966039506670775,0.40567302232216773
2682,k-means,0.5,68,30,8.274932,0.42968,0.3996603950667077,0.42299920801590063,0.3787623340332922,0.39966039506670775,0.40567302232216773
2683,k-means,0.5,68,40,8.274932,0.42968,0.3996603950667077,0.42299920801590063,0.3787623340332922,0.39966039506670775,0.40567302232216773
2684,k-means,0.5,68,50,8.274932,0.42968,0.3996603950667077,0.42299920801590063,0.3787623340332922,0.39966039506670775,0.40567302232216773
2685,k-means,0.5,68,60,8.274932,0.42968,0.3996603950667077,0.42299920801590063,0.3787623340332922,0.39966039506670775,0.40567302232216773
2686,k-means,0.5,68,70,8.274932,0.42968,0.3996603950667077,0.42299920801590063,0.3787623340332922,0.39966039506670775,0.40567302232216773
2687,k-means,0.5,68,80,8.274932,0.42968,0.3996603950667077,0.42299920801590063,0.3787623340332922,0.39966039506670775,0.40567302232216773
2688,k-means,0.5,68,90,8.274932,0.42968,0.3996603950667077,0.42299920801590063,0.3787623340332922,0.39966039506670775,0.40567302232216773
2689,k-means,0.5,68,100,8.274932,0.42968,0.3996603950667077,0.42299920801590063,0.3787623340332922,0.39966039506670775,0.40567302232216773
2690,k-means,0.5,69,10,8.275648,0.43404,0.4025523319760344,0.4257930435311686,0.38171736683738133,0.40255233197603446,0.4101497585864984
2691,k-means,0.5,69,20,8.275648,0.43404,0.4025523319760344,0.4257930435311686,0.38171736683738133,0.40255233197603446,0.4101497585864984
2692,k-means,0.5,69,30,8.275648,0.43404,0.4025523319760344,0.4257930435311686,0.38171736683738133,0.40255233197603446,0.4101497585864984
2693,k-means,0.5,69,40,8.275648,0.43404,0.4025523319760344,0.4257930435311686,0.38171736683738133,0.40255233197603446,0.4101497585864984
2694,k-means,0.5,69,50,8.275648,0.43404,0.4025523319760344,0.4257930435311686,0.38171736683738133,0.40255233197603446,0.4101497585864984
2695,k-means,0.5,69,60,8.275648,0.43404,0.4025523319760344,0.4257930435311686,0.38171736683738133,0.40255233197603446,0.4101497585864984
2696,k-means,0.5,69,70,8.275648,0.43404,0.4025523319760344,0.4257930435311686,0.38171736683738133,0.40255233197603446,0.4101497585864984
2697,k-means,0.5,69,80,8.275648,0.43404,0.4025523319760344,0.4257930435311686,0.38171736683738133,0.40255233197603446,0.4101497585864984
2698,k-means,0.5,69,90,8.275648,0.43404,0.4025523319760344,0.4257930435311686,0.38171736683738133,0.40255233197603446,0.4101497585864984
2699,k-means,0.5,69,100,8.275648,0.43404,0.4025523319760344,0.4257930435311686,0.38171736683738133,0.40255233197603446,0.4101497585864984
2700,k-means,0.5,70,10,8.280415,0.43256,0.40061408852366526,0.42381102630349765,0.37982470481712494,0.4006140885236652,0.40866988218723643
2701,k-means,0.5,70,20,8.280415,0.43256,0.40061408852366526,0.42381102630349765,0.37982470481712494,0.4006140885236652,0.40866988218723643
2702,k-means,0.5,70,30,8.280415,0.43256,0.40061408852366526,0.42381102630349765,0.37982470481712494,0.4006140885236652,0.40866988218723643
2703,k-means,0.5,70,40,8.280415,0.43256,0.40061408852366526,0.42381102630349765,0.37982470481712494,0.4006140885236652,0.40866988218723643
2704,k-means,0.5,70,50,8.280415,0.43256,0.40061408852366526,0.42381102630349765,0.37982470481712494,0.4006140885236652,0.40866988218723643
2705,k-means,0.5,70,60,8.280415,0.43256,0.40061408852366526,0.42381102630349765,0.37982470481712494,0.4006140885236652,0.40866988218723643
2706,k-means,0.5,70,70,8.280415,0.43256,0.40061408852366526,0.42381102630349765,0.37982470481712494,0.4006140885236652,0.40866988218723643
2707,k-means,0.5,70,80,8.280415,0.43256,0.40061408852366526,0.42381102630349765,0.37982470481712494,0.4006140885236652,0.40866988218723643
2708,k-means,0.5,70,90,8.280415,0.43256,0.40061408852366526,0.42381102630349765,0.37982470481712494,0.4006140885236652,0.40866988218723643
2709,k-means,0.5,70,100,8.280415,0.43256,0.40061408852366526,0.42381102630349765,0.37982470481712494,0.4006140885236652,0.40866988218723643
2710,k-means,0.5,71,10,8.285153,0.42874,0.39810235500195856,0.42155628487391367,0.3771206687244689,0.39810235500195856,0.4045295124029721
2711,k-means,0.5,71,20,8.285153,0.42874,0.39810235500195856,0.42155628487391367,0.3771206687244689,0.39810235500195856,0.4045295124029721
2712,k-means,0.5,71,30,8.285153,0.42874,0.39810235500195856,0.42155628487391367,0.3771206687244689,0.39810235500195856,0.4045295124029721
2713,k-means,0.5,71,40,8.285153,0.42874,0.39810235500195856,0.42155628487391367,0.3771206687244689,0.39810235500195856,0.4045295124029721
2714,k-means,0.5,71,50,8.285153,0.42874,0.39810235500195856,0.42155628487391367,0.3771206687244689,0.39810235500195856,0.4045295124029721
2715,k-means,0.5,71,60,8.285153,0.42874,0.39810235500195856,0.42155628487391367,0.3771206687244689,0.39810235500195856,0.4045295124029721
2716,k-means,0.5,71,70,8.285153,0.42874,0.39810235500195856,0.42155628487391367,0.3771206687244689,0.39810235500195856,0.4045295124029721
2717,k-means,0.5,71,80,8.285153,0.42874,0.39810235500195856,0.42155628487391367,0.3771206687244689,0.39810235500195856,0.4045295124029721
2718,k-means,0.5,71,90,8.285153,0.42874,0.39810235500195856,0.42155628487391367,0.3771206687244689,0.39810235500195856,0.4045295124029721
2719,k-means,0.5,71,100,8.285153,0.42874,0.39810235500195856,0.42155628487391367,0.3771206687244689,0.39810235500195856,0.4045295124029721
2720,k-means,0.5,72,10,8.270748,0.42928,0.3977792191993351,0.42058891790145286,0.37731631336214216,0.3977792191993351,0.4044576644343081
2721,k-means,0.5,72,20,8.270748,0.42928,0.3977792191993351,0.42058891790145286,0.37731631336214216,0.3977792191993351,0.4044576644343081
2722,k-means,0.5,72,30,8.270748,0.42928,0.3977792191993351,0.42058891790145286,0.37731631336214216,0.3977792191993351,0.4044576644343081
2723,k-means,0.5,72,40,8.270748,0.42928,0.3977792191993351,0.42058891790145286,0.37731631336214216,0.3977792191993351,0.4044576644343081
2724,k-means,0.5,72,50,8.270748,0.42928,0.3977792191993351,0.42058891790145286,0.37731631336214216,0.3977792191993351,0.4044576644343081
2725,k-means,0.5,72,60,8.270748,0.42928,0.3977792191993351,0.42058891790145286,0.37731631336214216,0.3977792191993351,0.4044576644343081
2726,k-means,0.5,72,70,8.270748,0.42928,0.3977792191993351,0.42058891790145286,0.37731631336214216,0.3977792191993351,0.4044576644343081
2727,k-means,0.5,72,80,8.270748,0.42928,0.3977792191993351,0.42058891790145286,0.37731631336214216,0.3977792191993351,0.4044576644343081
2728,k-means,0.5,72,90,8.270748,0.42928,0.3977792191993351,0.42058891790145286,0.37731631336214216,0.3977792191993351,0.4044576644343081
2729,k-means,0.5,72,100,8.270748,0.42928,0.3977792191993351,0.42058891790145286,0.37731631336214216,0.3977792191993351,0.4044576644343081
2730,k-means,0.5,73,10,8.280078,0.43388,0.40036907247389036,0.42323236997660796,0.37984935465959013,0.40036907247389036,0.4095282543577722
2731,k-means,0.5,73,20,8.280078,0.43388,0.40036907247389036,0.42323236997660796,0.37984935465959013,0.40036907247389036,0.4095282543577722
2732,k-means,0.5,73,30,8.280078,0.43388,0.40036907247389036,0.42323236997660796,0.37984935465959013,0.40036907247389036,0.4095282543577722
2733,k-means,0.5,73,40,8.280078,0.43388,0.40036907247389036,0.42323236997660796,0.37984935465959013,0.40036907247389036,0.4095282543577722
2734,k-means,0.5,73,50,8.280078,0.43388,0.40036907247389036,0.42323236997660796,0.37984935465959013,0.40036907247389036,0.4095282543577722
2735,k-means,0.5,73,60,8.280078,0.43388,0.40036907247389036,0.42323236997660796,0.37984935465959013,0.40036907247389036,0.4095282543577722
2736,k-means,0.5,73,70,8.280078,0.43388,0.40036907247389036,0.42323236997660796,0.37984935465959013,0.40036907247389036,0.4095282543577722
2737,k-means,0.5,73,80,8.280078,0.43388,0.40036907247389036,0.42323236997660796,0.37984935465959013,0.40036907247389036,0.4095282543577722
2738,k-means,0.5,73,90,8.280078,0.43388,0.40036907247389036,0.42323236997660796,0.37984935465959013,0.40036907247389036,0.4095282543577722
2739,k-means,0.5,73,100,8.280078,0.43388,0.40036907247389036,0.42323236997660796,0.37984935465959013,0.40036907247389036,0.4095282543577722
2740,k-means,0.5,74,10,8.273481,0.4281,0.3991279628733954,0.4226371149376656,0.3780963849665645,0.39912796287339547,0.4041164515753226
2741,k-means,0.5,74,20,8.273481,0.4281,0.3991279628733954,0.4226371149376656,0.3780963849665645,0.39912796287339547,0.4041164515753226
2742,k-means,0.5,74,30,8.273481,0.4281,0.3991279628733954,0.4226371149376656,0.3780963849665645,0.39912796287339547,0.4041164515753226
2743,k-means,0.5,74,40,8.273481,0.4281,0.3991279628733954,0.4226371149376656,0.3780963849665645,0.39912796287339547,0.4041164515753226
2744,k-means,0.5,74,50,8.273481,0.4281,0.3991279628733954,0.4226371149376656,0.3780963849665645,0.39912796287339547,0.4041164515753226
2745,k-means,0.5,74,60,8.273481,0.4281,0.3991279628733954,0.4226371149376656,0.3780963849665645,0.39912796287339547,0.4041164515753226
2746,k-means,0.5,74,70,8.273481,0.4281,0.3991279628733954,0.4226371149376656,0.3780963849665645,0.39912796287339547,0.4041164515753226
2747,k-means,0.5,74,80,8.273481,0.4281,0.3991279628733954,0.4226371149376656,0.3780963849665645,0.39912796287339547,0.4041164515753226
2748,k-means,0.5,74,90,8.273481,0.4281,0.3991279628733954,0.4226371149376656,0.3780963849665645,0.39912796287339547,0.4041164515753226
2749,k-means,0.5,74,100,8.273481,0.4281,0.3991279628733954,0.4226371149376656,0.3780963849665645,0.39912796287339547,0.4041164515753226
2750,k-means,0.5,75,10,8.281928,0.41832,0.39548677835116536,0.4180162157581549,0.37526164491916114,0.39548677835116536,0.3933730980952401
2751,k-means,0.5,75,20,8.281928,0.41832,0.39548677835116536,0.4180162157581549,0.37526164491916114,0.39548677835116536,0.3933730980952401
2752,k-means,0.5,75,30,8.281928,0.41832,0.39548677835116536,0.4180162157581549,0.37526164491916114,0.39548677835116536,0.3933730980952401
2753,k-means,0.5,75,40,8.281928,0.41832,0.39548677835116536,0.4180162157581549,0.37526164491916114,0.39548677835116536,0.3933730980952401
2754,k-means,0.5,75,50,8.281928,0.41832,0.39548677835116536,0.4180162157581549,0.37526164491916114,0.39548677835116536,0.3933730980952401
2755,k-means,0.5,75,60,8.281928,0.41832,0.39548677835116536,0.4180162157581549,0.37526164491916114,0.39548677835116536,0.3933730980952401
2756,k-means,0.5,75,70,8.281928,0.41832,0.39548677835116536,0.4180162157581549,0.37526164491916114,0.39548677835116536,0.3933730980952401
2757,k-means,0.5,75,80,8.281928,0.41832,0.39548677835116536,0.4180162157581549,0.37526164491916114,0.39548677835116536,0.3933730980952401
2758,k-means,0.5,75,90,8.281928,0.41832,0.39548677835116536,0.4180162157581549,0.37526164491916114,0.39548677835116536,0.3933730980952401
2759,k-means,0.5,75,100,8.281928,0.41832,0.39548677835116536,0.4180162157581549,0.37526164491916114,0.39548677835116536,0.3933730980952401
2760,k-means,0.5,76,10,8.273884,0.43482,0.39995307336924985,0.42327783254530904,0.3790646833531825,0.3999530733692499,0.4113173905239258
2761,k-means,0.5,76,20,8.273884,0.43482,0.39995307336924985,0.42327783254530904,0.3790646833531825,0.3999530733692499,0.4113173905239258
2762,k-means,0.5,76,30,8.273884,0.43482,0.39995307336924985,0.42327783254530904,0.3790646833531825,0.3999530733692499,0.4113173905239258
2763,k-means,0.5,76,40,8.273884,0.43482,0.39995307336924985,0.42327783254530904,0.3790646833531825,0.3999530733692499,0.4113173905239258
2764,k-means,0.5,76,50,8.273884,0.43482,0.39995307336924985,0.42327783254530904,0.3790646833531825,0.3999530733692499,0.4113173905239258
2765,k-means,0.5,76,60,8.273884,0.43482,0.39995307336924985,0.42327783254530904,0.3790646833531825,0.3999530733692499,0.4113173905239258
2766,k-means,0.5,76,70,8.273884,0.43482,0.39995307336924985,0.42327783254530904,0.3790646833531825,0.3999530733692499,0.4113173905239258
2767,k-means,0.5,76,80,8.273884,0.43482,0.39995307336924985,0.42327783254530904,0.3790646833531825,0.3999530733692499,0.4113173905239258
2768,k-means,0.5,76,90,8.273884,0.43482,0.39995307336924985,0.42327783254530904,0.3790646833531825,0.3999530733692499,0.4113173905239258
2769,k-means,0.5,76,100,8.273884,0.43482,0.39995307336924985,0.42327783254530904,0.3790646833531825,0.3999530733692499,0.4113173905239258
2770,k-means,0.5,77,10,8.279808,0.42504,0.3992226432132794,0.4224358581984958,0.3784277137463087,0.39922264321327944,0.4002516152679352
2771,k-means,0.5,77,20,8.279808,0.42504,0.3992226432132794,0.4224358581984958,0.3784277137463087,0.39922264321327944,0.4002516152679352
